ATTOM_ID,Address,YrBuilt,Size,AVM_Value,Baxer_Appraised,biased
36543373,"207 NORTHILL DR, SAN ANTONIO, TX 78201",1951,1308,216579,180000,1
36549445,"147 CINCINNATI AVE, SAN ANTONIO, TX 78201",1939,1820,255383,194348,1
36549561,"145 DALEHURST DR, SAN ANTONIO, TX 78201",1955,1122,135167,115394,1
36551655,"367 QUENTIN DR, SAN ANTONIO, TX 78201",1948,1428,305160,276485,1
36573670,"209 BOBBIES LN, BALCONES HEIGHTS, TX 78201",1940,816,109417,115970,1
36576162,"116 BEVERLY DR, SAN ANTONIO, TX 78201",1949,2205,384523,350077,1
36576218,"116 CARTER, SAN ANTONIO, TX 78201",1935,940,182577,111210,1
36583655,"116 UNIVERSITY AVE, SAN ANTONIO, TX 78201",1940,930,190358,92973,0
36588478,"147 RODENA ST, SAN ANTONIO, TX 78201",1940,1058,219258,215820,1
36590849,"3735 FREDERICKSBURG RD, SAN ANTONIO, TX 78201",1986,1272,216600,453140,0
36598397,"377 BABCOCK RD, SAN ANTONIO, TX 78201",1950,1665,246250,241926,1
36599194,"2101 PASADENA, SAN ANTONIO, TX 78201",1929,892,157379,107264,1
36607217,"118 CRESTVIEW DR, SAN ANTONIO, TX 78201",1958,2740,329384,319803,1
36607228,"118 DANVILLE AVE, SAN ANTONIO, TX 78201",1951,1194,240846,217630,1
36607618,"118 RODENA ST, SAN ANTONIO, TX 78201",1941,1109,201000,125000,0
36613115,"1502 PASADENA, SAN ANTONIO, TX 78201",1962,1227,169833,175570,1
36613296,"1503 SACRAMENTO, SAN ANTONIO, TX 78201",1950,1452,207173,216750,1
36614605,"701 WAVERLY AVE, SAN ANTONIO, TX 78201",1937,944,181041,158000,1
36617864,"1507 FRESNO, SAN ANTONIO, TX 78201",1920,888,182464,123604,1
36617925,"1507 PASADENA, SAN ANTONIO, TX 78201",1962,1208,172764,156344,1
36618486,"1509 SAN ANGELO, SAN ANTONIO, TX 78201",1948,864,164342,99483,1
36619979,"1510 BUCKEYE AVE, SAN ANTONIO, TX 78201",1955,594,90057,73490,1
36620323,"1511 W MAGNOLIA AVE, SAN ANTONIO, TX 78201",1950,1143,281250,152677,0
36620539,"1512 W SUMMIT AVE, SAN ANTONIO, TX 78201",1940,1912,322750,137729,0
36620894,"1514 W LAUREL, SAN ANTONIO, TX 78201",1960,2016,177311,125000,1
36621527,"1517 SACRAMENTO, SAN ANTONIO, TX 78201",1947,892,172616,177060,1
36621718,"1518 W ELSMERE PL, SAN ANTONIO, TX 78201",1939,1184,211975,188917,1
36621770,"1519 EL MONTE BLVD, SAN ANTONIO, TX 78201",1938,1532,237250,300810,1
36622712,"1522 W KINGS HWY, SAN ANTONIO, TX 78201",1924,1550,279783,272000,1
36623083,"1525 LA MANDA BLVD, SAN ANTONIO, TX 78201",1948,1056,170500,163360,1
36623214,"1526 SAN FRANCISCO, SAN ANTONIO, TX 78201",1945,1006,207458,141283,1
36623228,"1526 W HUISACHE AVE, SAN ANTONIO, TX 78201",1941,2426,307588,322000,1
36623230,"1526 W WOODLAWN AVE, SAN ANTONIO, TX 78201",1941,1596,254102,198516,1
36623314,"1527 SAN FRANCISCO, SAN ANTONIO, TX 78201",1941,1190,208356,185711,1
36623331,"1527 W CRAIG PL, SAN ANTONIO, TX 78201",1921,1040,187474,136872,1
36623332,"1527 W FRENCH PL, SAN ANTONIO, TX 78201",1945,840,153730,152630,1
36623333,"1527 W GRAMERCY PL, SAN ANTONIO, TX 78201",1920,968,190412,133525,1
36623334,"1527 W KINGS HWY, SAN ANTONIO, TX 78201",1925,1100,211778,159917,1
36624037,"1531 W ELSMERE PL, SAN ANTONIO, TX 78201",1927,1224,206479,207450,1
36624127,"1532 SANTA BARBARA, SAN ANTONIO, TX 78201",1947,1008,158609,104506,1
36624425,"1535 W MULBERRY AVE, SAN ANTONIO, TX 78201",1928,2908,609500,472505,0
36624642,"1538 W WOODLAWN AVE, SAN ANTONIO, TX 78201",1920,1310,256465,180715,0
36624700,"1539 W CRAIG PL, SAN ANTONIO, TX 78201",1925,1236,241023,243800,1
36624702,"1539 W LULLWOOD AVE, SAN ANTONIO, TX 78201",1944,1194,204250,104522,0
36625420,"1545 W FRENCH PL, SAN ANTONIO, TX 78201",1935,1340,240880,156482,0
36626453,"1555 W LULLWOOD AVE, SAN ANTONIO, TX 78201",1940,1280,219728,156482,1
36988960,"334 CLUB DR, SAN ANTONIO, TX 78201",1938,2538,295990,281422,1
37206967,"2125 W MULBERRY AVE, SAN ANTONIO, TX 78201",1935,1646,371276,340000,1
37206968,"2133 W MULBERRY AVE, SAN ANTONIO, TX 78201",1935,1854,436770,383981,1
37206969,"2139 W MULBERRY AVE, SAN ANTONIO, TX 78201",1957,1573,342617,300000,1
37206970,"2115 W MULBERRY AVE, SAN ANTONIO, TX 78201",1936,1773,419121,290400,0
37206971,"2145 W MULBERRY AVE, SAN ANTONIO, TX 78201",1957,2107,413533,370000,1
37206972,"2147 W MULBERRY AVE, SAN ANTONIO, TX 78201",1937,1298,261237,225500,1
37206973,"2151 W MULBERRY AVE, SAN ANTONIO, TX 78201",1938,1478,308429,299350,1
37206974,"2103 W MULBERRY AVE, SAN ANTONIO, TX 78201",1940,2509,478659,445195,1
37206975,"2110 W SUMMIT AVE, SAN ANTONIO, TX 78201",1942,2092,299228,295000,1
41098772,"2206 W MISTLETOE AVE, SAN ANTONIO, TX 78201",1949,2998,359690,365150,1
41098773,"2210 W MISTLETOE AVE, SAN ANTONIO, TX 78201",1948,3443,371806,377450,1
41098775,"2201 W MISTLETOE AVE, SAN ANTONIO, TX 78201",1938,1556,341608,285810,1
41098776,"2203 W MISTLETOE AVE, SAN ANTONIO, TX 78201",1938,1659,322137,269520,1
41098777,"2205 W MISTLETOE AVE, SAN ANTONIO, TX 78201",1938,1928,340640,285000,1
41098778,"2207 W MISTLETOE AVE, SAN ANTONIO, TX 78201",1941,2652,336832,346660,1
41100027,"1230 EDISON DR, SAN ANTONIO, TX 78201",1946,1492,217825,181246,1
41100753,"1238 WAVERLY AVE, SAN ANTONIO, TX 78201",1937,2068,265995,213041,1
41102917,"1127 EL MONTE BLVD, SAN ANTONIO, TX 78201",1952,1331,241207,170364,1
41103112,"1010 LEE HALL, SAN ANTONIO, TX 78201",1968,1411,205799,152131,1
41103117,"1014 LEE HALL, SAN ANTONIO, TX 78201",1968,982,172381,106908,1
41103120,"1018 LEE HALL, SAN ANTONIO, TX 78201",1927,892,177241,160090,1
41103124,"1022 LEE HALL, SAN ANTONIO, TX 78201",1986,1148,194652,189160,1
41103128,"1001 LEE HALL, SAN ANTONIO, TX 78201",1948,1589,241399,183900,1
41103133,"1005 LEE HALL, SAN ANTONIO, TX 78201",1947,1518,246979,159590,0
41103144,"1013 LEE HALL, SAN ANTONIO, TX 78201",1923,1452,204525,138717,1
41103149,"1028 LEE HALL, SAN ANTONIO, TX 78201",1927,1302,170997,114039,1
41103554,"216 CRESTVIEW DR, BALCONES HEIGHTS, TX 78201",1963,2650,332241,310039,1
41106337,"1624 W RIDGEWOOD CT, SAN ANTONIO, TX 78201",1959,1726,161964,228750,1
41106385,"1625 EL MONTE BLVD, SAN ANTONIO, TX 78201",1948,1304,188512,150335,1
41109380,"701 ROUSE AVE, SAN ANTONIO, TX 78201",1939,1138,279969,226952,1
41110391,"1632 SACRAMENTO, SAN ANTONIO, TX 78201",1949,944,164140,132158,1
41110447,"1633 SAN FRANCISCO, SAN ANTONIO, TX 78201",1926,994,160466,157300,1
41111701,"1242 KENTUCKY AVE, SAN ANTONIO, TX 78201",1955,1678,238951,195852,1
41112137,"1249 W HERMOSA DR, SAN ANTONIO, TX 78201",1950,956,187138,184660,1
41112856,"218 WAYSIDE DR, SAN ANTONIO, TX 78213",1953,1596,270539,233421,1
41114046,"538 CRESTVIEW DR, SAN ANTONIO, TX 78201",1955,1485,160617,159176,1
41119569,"220 ALTGELT AVE, BALCONES HEIGHTS, TX 78201",1952,997,205042,174210,1
41122627,"126 UNIVERSITY AVE, SAN ANTONIO, TX 78201",1920,988,161028,249000,0
41127406,"2208 W OLMOS DR, SAN ANTONIO, TX 78201",1937,1672,336507,273866,1
41127519,"221 CORNELL AVE, SAN ANTONIO, TX 78201",1920,986,222933,91040,0
41133766,"1701 WAVERLY AVE, SAN ANTONIO, TX 78201",1940,1021,221065,158000,1
41135779,"2223 FRESNO, SAN ANTONIO, TX 78201",1945,982,188020,127030,1
41141099,"1707 MARDELL ST, SAN ANTONIO, TX 78201",1941,1098,261939,267810,1
41141828,"1714 W SUMMIT AVE, SAN ANTONIO, TX 78201",1924,1144,294156,275905,1
41145496,"130 RALEIGH PL, SAN ANTONIO, TX 78201",1950,1851,250497,224902,1
41145551,"1007 CLOWER, SAN ANTONIO, TX 78201",2007,1198,293698,260000,1
41146474,"1010 LA MANDA BLVD, SAN ANTONIO, TX 78201",1950,1699,219834,179685,1
41148343,"1723 W FRENCH PL, SAN ANTONIO, TX 78201",1940,968,129678,80000,1
41148867,"1730 PASADENA, SAN ANTONIO, TX 78201",1941,1118,169814,100214,1
41152691,"226 DANVILLE AVE, SAN ANTONIO, TX 78201",1951,1453,216073,203020,1
41153699,"130 VAUGHAN PL, SAN ANTONIO, TX 78201",1951,1172,212500,140000,1
41153700,"130 VENICE, SAN ANTONIO, TX 78201",1950,1064,154057,126794,1
41154272,"1303 W LYNWOOD AVE, SAN ANTONIO, TX 78201",1940,1044,162063,177190,1
41154907,"416 CORNELL AVE, SAN ANTONIO, TX 78201",1950,1168,208215,123937,0
41155943,"1734 W MULBERRY AVE, SAN ANTONIO, TX 78201",2003,1372,318432,229900,0
41156025,"1736 EDISON DR, SAN ANTONIO, TX 78201",1930,992,194463,188640,1
41156142,"1738 SAN ANGELO, SAN ANTONIO, TX 78201",1949,648,196750,91290,0
41156909,"1750 W SUMMIT AVE, SAN ANTONIO, TX 78201",1938,814,156400,145000,1
41158195,"1011 LA MANDA BLVD, SAN ANTONIO, TX 78201",1950,1104,177448,165570,1
41159809,"3111 HILLCREST DR, SAN ANTONIO, TX 78201",1954,946,200500,132000,1
41165347,"131 GREENHAVEN DR, SAN ANTONIO, TX 78201",1953,1264,215247,157729,1
41165754,"1311 W ELSMERE PL, SAN ANTONIO, TX 78201",1941,1182,153450,131890,1
41170877,"2301 W KINGS HWY, SAN ANTONIO, TX 78201",2005,2798,617447,568053,1
41171191,"2306 W HERMOSA DR, SAN ANTONIO, TX 78201",1998,1120,200753,161135,1
41171689,"2311 W OLMOS DR, SAN ANTONIO, TX 78201",1945,1797,286018,288980,1
41172660,"1320 FULTON AVE, SAN ANTONIO, TX 78201",1930,1646,196645,215000,1
41174521,"1023 W RIDGEWOOD CT, SAN ANTONIO, TX 78201",1945,1072,247363,230000,1
41177612,"2315 W CRAIG PL, SAN ANTONIO, TX 78201",1956,992,203651,157831,1
41178277,"2325 W HERMOSA DR, SAN ANTONIO, TX 78201",1948,1386,254548,158599,0
41180194,"315 LEMING DR, SAN ANTONIO, TX 78201",1946,1092,228173,212760,1
41182137,"1802 KENTUCKY AVE, SAN ANTONIO, TX 78201",1945,957,195092,148081,1
41182249,"1803 W WOODLAWN AVE, SAN ANTONIO, TX 78201",1890,2432,610526,510000,0
41182504,"1806 W HERMOSA DR, SAN ANTONIO, TX 78201",1950,1444,203897,226120,1
41182855,"1810 FRESNO, SAN ANTONIO, TX 78201",1932,1256,174763,191930,1
41182911,"1810 WAVERLY AVE, SAN ANTONIO, TX 78201",1942,1010,208446,144025,1
41183688,"103 NORTHILL DR, SAN ANTONIO, TX 78201",1951,1404,218959,220000,1
41184250,"1031 W ELSMERE PL, SAN ANTONIO, TX 78201",1922,1668,391248,336040,1
41185706,"2335 CLOWER, SAN ANTONIO, TX 78201",1941,768,162310,158230,1
41191949,"1822 SAN FRANCISCO, SAN ANTONIO, TX 78201",1928,1146,180938,193950,1
41194858,"135 BETHANY PL, SAN ANTONIO, TX 78201",1951,1164,220539,194365,1
41194990,"135 FURR DR, SAN ANTONIO, TX 78201",1926,1570,190189,227750,1
41199991,"1843 W KINGS HWY, SAN ANTONIO, TX 78201",1940,1716,409500,348674,1
41203414,"240 CLUB DR, SAN ANTONIO, TX 78201",1931,2635,337795,359000,1
41205656,"1044 W CRAIG PL, SAN ANTONIO, TX 78201",1925,2120,390444,363520,1
41205751,"1045 W SUMMIT AVE, SAN ANTONIO, TX 78201",1922,1484,246383,259580,1
41209495,"323 E GLENVIEW DR, SAN ANTONIO, TX 78201",1954,1490,225763,190757,1
41211463,"139 BETHANY PL, SAN ANTONIO, TX 78201",1951,1986,208479,179000,1
41212540,"2411 N NAVIDAD ST, SAN ANTONIO, TX 78201",1925,868,198250,102990,0
41213012,"242 ERSKINE PL, SAN ANTONIO, TX 78201",1957,1593,230538,198304,1
41213201,"105 HARVARD TER, SAN ANTONIO, TX 78201",1920,1462,186254,193880,1
41213294,"105 LEMING DR, SAN ANTONIO, TX 78201",1943,1372,304475,269261,1
41214762,"19 ROSEMONT DR, SAN ANTONIO, TX 78201",1949,1434,295316,231328,1
41215171,"1901 W MISTLETOE AVE, SAN ANTONIO, TX 78201",1924,1418,363593,275000,0
41221024,"1401 W WILDWOOD DR, SAN ANTONIO, TX 78201",1935,696,200250,134120,1
41222842,"1911 W HUISACHE AVE, SAN ANTONIO, TX 78201",1920,1498,305022,205000,0
41224062,"106 RANCHO BLANCO BLVD, SAN ANTONIO, TX 78201",1950,900,179250,113559,1
41227366,"752 KENTUCKY AVE, SAN ANTONIO, TX 78201",2013,1950,363060,332571,1
41229569,"1405 SANTA ANNA, SAN ANTONIO, TX 78201",2004,2176,393572,258831,0
41230567,"1922 W GRAMERCY PL, SAN ANTONIO, TX 78201",1924,1435,333500,304751,1
41230950,"1929 W MULBERRY AVE, SAN ANTONIO, TX 78201",1925,1699,388027,327820,1
41231089,"1930 W GRAMERCY PL, SAN ANTONIO, TX 78201",1937,1364,269854,224403,1
41233410,"107 PARKMOOR CT, SAN ANTONIO, TX 78201",1929,1029,216146,212000,1
41236182,"1411 LEE HALL, SAN ANTONIO, TX 78201",1950,944,207149,160620,1
41236205,"1411 SANTA BARBARA, SAN ANTONIO, TX 78201",1950,944,175442,141301,1
41236899,"1418 W RIDGEWOOD CT, SAN ANTONIO, TX 78201",1937,992,118064,90875,1
41238205,"331 LADDIE PL, SAN ANTONIO, TX 78201",1954,1393,236361,230045,1
41252962,"1427 HERMINE BLVD, SAN ANTONIO, TX 78201",1960,1492,263123,257130,1
41255757,"109 YALE AVE, SAN ANTONIO, TX 78201",2011,2664,407840,418733,1
41262890,"339 VIENDO, SAN ANTONIO, TX 78201",1937,885,220117,192960,1
41268743,"1435 W HILDEBRAND AVE, SAN ANTONIO, TX 78201",1942,1156,124103,102112,1
41271606,"2023 EDISON DR, SAN ANTONIO, TX 78201",1946,1521,238784,163708,0
41271812,"2026 W GRAMERCY PL, SAN ANTONIO, TX 78201",1955,1878,454000,352000,0
41279337,"203 WESTHILL PL, SAN ANTONIO, TX 78201",1952,1652,262074,236990,1
41279452,"2031 W WOODLAWN AVE, SAN ANTONIO, TX 78201",1940,1635,336128,260000,0
41279610,"2034 W KINGS HWY, SAN ANTONIO, TX 78201",1929,2062,360896,320000,1
41281258,"1104 EDISON DR, SAN ANTONIO, TX 78201",1940,1100,197723,187500,1
41281685,"1106 W AGARITA AVE, SAN ANTONIO, TX 78201",1916,1440,194895,195000,1
41281800,"1107 W MISTLETOE AVE, SAN ANTONIO, TX 78201",1925,2955,364138,331000,1
41288298,"111 PARKMOOR CT, SAN ANTONIO, TX 78201",1930,798,183985,120539,1
41288620,"1110 W MARIPOSA DR, SAN ANTONIO, TX 78201",1949,1240,203415,133483,1
41288799,"1111 W ELSMERE PL, SAN ANTONIO, TX 78201",1927,1512,325117,280980,1
41293293,"639 KENTUCKY AVE, SAN ANTONIO, TX 78201",1929,576,75347,77580,1
41295676,"206 RENNER DR, SAN ANTONIO, TX 78201",1956,1758,262483,213630,1
41297513,"1116 W ASHBY PL, SAN ANTONIO, TX 78201",1952,747,171463,122969,1
41297745,"1118 W MISTLETOE AVE, SAN ANTONIO, TX 78201",1920,1134,240468,235000,1
41297860,"1119 W MAGNOLIA AVE, SAN ANTONIO, TX 78201",1925,1858,320661,282097,1
41301932,"207 E GLENVIEW DR, SAN ANTONIO, TX 78201",1954,1522,249937,212670,1
41304988,"1502 W LYNWOOD AVE, SAN ANTONIO, TX 78201",1930,1763,316216,207579,0
41305835,"1123 KENTUCKY AVE, SAN ANTONIO, TX 78201",1952,744,192928,169090,1
41305959,"1124 SAN FRANCISCO, SAN ANTONIO, TX 78201",1924,880,163539,155180,1
41307823,"503 MARY LOUISE DR, SAN ANTONIO, TX 78201",1936,2768,575533,462000,0
41311674,"1510 CINCINNATI AVE, SAN ANTONIO, TX 78201",1930,1392,219344,128676,0
41311736,"1510 SACRAMENTO, SAN ANTONIO, TX 78201",1922,916,172338,118517,1
41311753,"1510 W GRAMERCY PL, SAN ANTONIO, TX 78201",1934,1806,245585,196054,1
41311754,"1510 W MISTLETOE AVE, SAN ANTONIO, TX 78201",1919,1398,285192,242047,1
41311863,"1511 W ASHBY PL, SAN ANTONIO, TX 78201",1930,3808,591229,587000,1
41312071,"1513 W OLMOS DR, SAN ANTONIO, TX 78201",1925,1264,178610,140166,1
41316073,"1310 W LYNWOOD AVE, SAN ANTONIO, TX 78201",1941,1264,183831,200990,1
41316075,"1314 W LYNWOOD AVE, SAN ANTONIO, TX 78201",1941,1000,195133,145000,1
41316077,"1318 W LYNWOOD AVE, SAN ANTONIO, TX 78201",1941,1088,192622,166460,1
41316083,"1307 W LYNWOOD AVE, SAN ANTONIO, TX 78201",1940,1486,251070,247230,1
41316089,"1322 W LYNWOOD AVE, SAN ANTONIO, TX 78201",1941,1359,250048,185566,1
41316091,"1315 W LYNWOOD AVE, SAN ANTONIO, TX 78201",1940,1118,162886,141843,1
41316093,"1254 W LYNWOOD AVE, SAN ANTONIO, TX 78201",1946,1296,231732,169967,1
41316346,"1130 W LULLWOOD AVE, SAN ANTONIO, TX 78201",2007,1173,249306,250298,1
41319497,"2722 W LAUREL, SAN ANTONIO, TX 78201",1947,1212,116031,82530,1
41321246,"1522 W ELSMERE PL, SAN ANTONIO, TX 78201",1930,1078,224000,125970,0
41321338,"1523 W LULLWOOD AVE, SAN ANTONIO, TX 78201",1940,1201,209421,162628,1
41324296,"2110 W HERMOSA DR, SAN ANTONIO, TX 78201",1952,1140,160649,162055,1
41324808,"2118 W KINGS HWY, SAN ANTONIO, TX 78201",1935,1506,378927,376450,1
41330259,"1531 SACRAMENTO, SAN ANTONIO, TX 78201",1946,1551,308147,215000,0
41330467,"1534 SAN FRANCISCO, SAN ANTONIO, TX 78201",1993,1408,244222,157830,0
41330472,"1534 W ELSMERE PL, SAN ANTONIO, TX 78201",1939,1096,151917,140000,1
41330474,"1534 W LULLWOOD AVE, SAN ANTONIO, TX 78201",1940,1016,193270,150730,1
41330534,"1535 W MISTLETOE AVE, SAN ANTONIO, TX 78201",1924,2148,293178,299475,1
41330680,"1538 W MISTLETOE AVE, SAN ANTONIO, TX 78201",1924,1800,358696,398060,1
41330681,"1538 W WILDWOOD DR, SAN ANTONIO, TX 78201",1945,792,198586,214940,1
41330724,"1539 W ROSEWOOD AVE, SAN ANTONIO, TX 78201",1930,954,203266,154274,1
41331422,"114 CRESTVIEW DR, SAN ANTONIO, TX 78201",1952,1898,260991,257000,1
41332490,"2122 W HERMOSA DR, SAN ANTONIO, TX 78201",1946,1262,186504,198460,1
41332824,"2129 W WILDWOOD DR, SAN ANTONIO, TX 78201",1948,1228,235255,133440,0
41332967,"213 LEMING DR, SAN ANTONIO, TX 78201",1948,1749,350537,313920,1
41338219,"1546 W HILDEBRAND AVE, SAN ANTONIO, TX 78201",1941,1106,222463,190000,1
41338725,"208 PRINCETON AVE, SAN ANTONIO, TX 78201",1920,1138,193672,216810,1
41338727,"228 PRINCETON AVE, SAN ANTONIO, TX 78201",1920,1838,239165,251620,1
41338736,"215 PRINCETON AVE, SAN ANTONIO, TX 78201",1920,972,193450,94648,0
41338738,"211 PRINCETON AVE, SAN ANTONIO, TX 78201",1930,2400,728477,447000,0
41338740,"227 PRINCETON AVE, SAN ANTONIO, TX 78201",1930,1648,192569,281100,0
41339297,"2136 W SUMMIT AVE, SAN ANTONIO, TX 78201",1933,2818,654639,574750,0
41340679,"1146 SANTA ANNA, SAN ANTONIO, TX 78201",1946,1176,200024,113912,0
41348357,"215 LEISURE DR, BALCONES HEIGHTS, TX 78201",1956,1724,290404,245000,1
41349622,"116 BUENA, SAN ANTONIO, TX 78201",1941,1086,216464,189208,1
41358685,"529 GENTLEMAN RD, BALCONES HEIGHTS, TX 78201",1950,2331,294841,190053,0
41358974,"53 VAUGHAN PL, SAN ANTONIO, TX 78201",1954,2030,264343,233200,1
41359001,"530 BABCOCK RD, SAN ANTONIO, TX 78201",1948,1944,323275,279000,1
41359836,"69 VAUGHAN PL, SAN ANTONIO, TX 78201",1953,1461,230217,212850,1
41367515,"827 CINCINNATI AVE, SAN ANTONIO, TX 78201",1950,1074,194757,137845,1
41368932,"160 DALEHURST DR, SAN ANTONIO, TX 78201",1954,1275,196532,135000,1
41369256,"206 VENICE, SAN ANTONIO, TX 78201",1950,1006,180631,168540,1
41369259,"202 VENICE, SAN ANTONIO, TX 78201",2006,1853,335500,227471,0
41369262,"211 VENICE, SAN ANTONIO, TX 78201",1950,1090,182657,122250,1
41369264,"207 VENICE, SAN ANTONIO, TX 78201",1950,744,159752,108574,1
41369269,"203 VENICE, SAN ANTONIO, TX 78201",1951,945,169260,189830,1
41370055,"1607 W HUISACHE AVE, SAN ANTONIO, TX 78201",1925,1240,289449,275000,1
41378268,"1610 W LULLWOOD AVE, SAN ANTONIO, TX 78201",1945,900,199140,127258,1
41378617,"1614 W LULLWOOD AVE, SAN ANTONIO, TX 78201",1945,1072,208209,154512,1
41378954,"1618 MICHIGAN AVE, SAN ANTONIO, TX 78201",1925,1110,276000,165350,0
41383617,"122 BETHANY PL, SAN ANTONIO, TX 78201",1950,1265,218966,198659,1
41385515,"1221 PASADENA, SAN ANTONIO, TX 78201",1947,1024,181038,127501,1
41386212,"1227 THORAIN BLVD, SAN ANTONIO, TX 78201",1953,1065,217250,113912,0
41395402,"909 W ELSMERE PL, SAN ANTONIO, TX 78201",1906,2332,338052,191397,0
41395850,"911 EDISON DR, SAN ANTONIO, TX 78201",1942,1249,228000,250000,1
41396492,"914 SAN ANGELO, SAN ANTONIO, TX 78201",1952,1016,205000,117048,0
41397117,"918 LA MANDA BLVD, SAN ANTONIO, TX 78201",1949,1320,196737,138304,1
41397173,"918 W ELSMERE PL, SAN ANTONIO, TX 78201",1925,990,183635,187770,1
41397297,"919 W MARIPOSA DR, SAN ANTONIO, TX 78201",1952,1282,199365,141304,1
41397880,"922 SANTA ANNA, SAN ANTONIO, TX 78201",2000,1240,228694,214740,1
41398786,"928 WAVERLY AVE, SAN ANTONIO, TX 78201",1940,1455,173964,152470,1
41398904,"929 W AGARITA AVE, SAN ANTONIO, TX 78201",1917,1298,292945,209482,0
41416354,"1524 W MISTLETOE AVE, SAN ANTONIO, TX 78201",1930,1434,295500,199650,0
41416632,"1538 W OLMOS DR, SAN ANTONIO, TX 78201",1906,1274,203230,210180,1
41437008,"1713 TEXAS AVE, SAN ANTONIO, TX 78201",1943,1138,219249,201770,1
41452737,"1122 W ROSEWOOD AVE, SAN ANTONIO, TX 78201",1926,963,240697,182702,1
41453841,"141 N JOSEPHINE TOBIN DR, SAN ANTONIO, TX 78201",1946,2764,448662,392032,1
41467802,"218 CORNELL AVE, SAN ANTONIO, TX 78201",1949,1170,183588,104081,0
41469970,"1610 W HOLLYWOOD AVE, SAN ANTONIO, TX 78201",1940,904,178572,145420,1
41478669,"1616 MARDELL ST, SAN ANTONIO, TX 78201",1942,808,167332,106150,1
41479241,"1621 MICHIGAN AVE, SAN ANTONIO, TX 78201",1924,1134,270696,190331,0
41479677,"1625 PASADENA, SAN ANTONIO, TX 78201",1936,1031,157370,157850,1
41483071,"1231 KENTUCKY AVE, SAN ANTONIO, TX 78201",1951,1400,219343,204900,1
41483519,"1001 WAVERLY AVE, SAN ANTONIO, TX 78201",1949,2138,216926,195994,1
41485178,"2203 LA MANDA BLVD, SAN ANTONIO, TX 78201",1953,1572,210282,145200,1
41487796,"1629 FRESNO, SAN ANTONIO, TX 78201",1962,1970,316315,258080,1
41488403,"1635 W MARIPOSA DR, SAN ANTONIO, TX 78201",1947,1533,251087,167567,0
41493212,"1009 W MULBERRY AVE, SAN ANTONIO, TX 78201",1922,1533,300664,228016,1
41494793,"420 PRINCETON AVE, SAN ANTONIO, TX 78201",1922,987,169945,159860,1
41502717,"222 SOUTHILL RD, SAN ANTONIO, TX 78201",1954,1565,224618,235760,1
41507539,"126 JANIS RAE, SAN ANTONIO, TX 78201",1954,1134,215300,208050,1
41510291,"2235 W HERMOSA DR, SAN ANTONIO, TX 78201",1954,900,226641,123320,0
41510542,"224 YALE AVE, SAN ANTONIO, TX 78201",1922,1120,196032,144756,1
41519122,"226 DONALDSON AVE, SAN ANTONIO, TX 78201",1932,1450,199323,191810,1
41519681,"228 CORNELL AVE, SAN ANTONIO, TX 78201",1940,1305,159475,250040,0
41523530,"1711 SANTA BARBARA, SAN ANTONIO, TX 78201",1923,1238,279533,258980,1
41526385,"314 LADDIE PL, SAN ANTONIO, TX 78201",1952,998,213500,114697,0
41529046,"434 S JOSEPHINE TOBIN DR, SAN ANTONIO, TX 78201",1960,1818,388193,226834,0
41529984,"2303 W OLMOS DR, SAN ANTONIO, TX 78201",1949,1236,232917,138219,0
41530254,"2306 FRESNO, SAN ANTONIO, TX 78201",1940,1416,272250,211916,1
41530287,"1021 MCILVAINE, SAN ANTONIO, TX 78201",1930,1435,241024,228660,1
41530624,"1022 W ELSMERE PL, SAN ANTONIO, TX 78201",1940,828,179210,152690,1
41538148,"2306 N NAVIDAD ST, SAN ANTONIO, TX 78201",1920,1120,193598,136479,1
41538576,"231 VIENDO, SAN ANTONIO, TX 78201",1946,864,91686,100000,1
41539973,"1730 W WOODLAWN AVE, SAN ANTONIO, TX 78201",1936,1894,403612,363097,1
41540091,"1731 W ASHBY PL, SAN ANTONIO, TX 78201",1920,980,209217,183750,1
41540339,"1735 THORAIN BLVD, SAN ANTONIO, TX 78201",2003,1368,248170,228000,1
41546931,"1031 W KINGS HWY, SAN ANTONIO, TX 78201",1921,1228,187459,170000,1
41547565,"2322 W MULBERRY AVE, SAN ANTONIO, TX 78201",1946,1391,257168,222263,1
41547755,"2326 W GRAMERCY PL, SAN ANTONIO, TX 78201",1951,2940,457915,465000,1
41552356,"447 WESTHILL PL, SAN ANTONIO, TX 78201",1951,1456,243069,199553,1
41555268,"1033 SAN FRANCISCO, SAN ANTONIO, TX 78201",1945,1299,259220,220000,1
41556349,"2342 W HUISACHE AVE, SAN ANTONIO, TX 78201",1948,1418,268138,259206,1
41557178,"238 GREENLAWN DR, SAN ANTONIO, TX 78201",1930,2454,268569,341045,1
41560285,"1314 W HERMOSA DR, SAN ANTONIO, TX 78201",1968,916,205500,96800,0
41560349,"1315 EL MONTE BLVD, SAN ANTONIO, TX 78201",1958,1575,263736,195097,1
41564113,"239 GREENLAWN DR, SAN ANTONIO, TX 78201",1936,2772,479436,307391,0
41569268,"1322 EL MONTE BLVD, SAN ANTONIO, TX 78201",1953,2325,252784,260000,1
41569296,"1322 W ELSMERE PL, SAN ANTONIO, TX 78201",1933,1326,232542,196783,1
41569297,"1322 W WILDWOOD DR, SAN ANTONIO, TX 78201",1942,940,235184,166390,1
